fid,MS_ID,Per_extent,Tem_extent,Street_type_NOR,ARw500re,ARw500dn,ARw500rm,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,ABw2kwl,ABw5kwl,ARw2kiw,ARw2ktw,ARw2kmw,PFARw2kiw,PFlossR_2kiw,N_PFlossR_2kiw,PFARw2ktw,PFlossR_2ktw,N_PFlossR_2ktw,PFARw2kmw,PFlossR_2kmw,N_PFlossR_2kmw,PF_Index_acc_loss,PFARw500re,PFARw500dn,PFARw500rm,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFABw2kwl,PFABw5kwl,PFAB2k_lossR,N_PFAB2k_lossR,PFAB2k_NOR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PF_Index_centrality,PF_Index_V_equal,TFARw2kiw,TFlossR_2kiw,N_TFlossR_2kiw,TFARw2ktw,TFlossR_2ktw,N_TFlossR_2ktw,TFARw2kmw,TFlossR_2kmw,N_TFlossR_2kmw,TF_Index_acc_loss,TFARw500re,TFARw500dn,TFARw500rm,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TF_Index_population,TFABw2kwl,TFABw5kwl,TFAB2k_lossR,N_TFAB2k_lossR,TFAB2k_NOR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TF_Index_centrality,TF_Index_V_equal,PF_Index_Risk_equal,TF_Index_Risk_equal,pop_level,street_level,acc_level,exp_level,cause_label,intervention_label,intervention_name,cause_label_v4
32713,32713,0,0,1.0,0,112,0,0.0,0.468272024742961,0.0,0.15609067491432,53763272.0,1238646784.0,15.4899997711182,66.1230010986328,295,15.4899997711182,0.0,0.0,55.6990013122559,-0.157645594016943,-0.157645594016943,232.0,-0.213559322033898,-0.213559322033898,0.123734972016947,0.0,112.0,0.0,,0.0,,0.0,15505880.0,138441168.0,-0.711589726161012,0.711589726161012,0.711589726161012,-0.888231923912217,0.888231923912217,0.888231923912217,0.799910825036614,0.261845192267627,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,,-1.0,,0.0520302249714401,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.76300755624286,0.261845192267627,0.76300755624286,low,high,low,low,mixed_review,-1,review,A_one_and_only
32714,32714,0,1,1.0,0,112,0,0.0,0.468272024742961,0.0,0.15609067491432,53702396.0,1244042496.0,15.4899997711182,63.253002166748,298,15.4899997711182,0.0,0.0,52.8289985656738,-0.16479855886673,-0.16479855886673,226.0,-0.241610738255034,-0.241610738255034,0.135469765707254,0.0,112.0,0.0,,0.0,,0.0,14857452.0,135936256.0,-0.723337260408269,0.723337260408269,0.723337260408269,-0.89073021505529,0.89073021505529,0.89073021505529,0.80703373773178,0.269493317286572,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0520302249714401,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.76300755624286,0.269493317286572,0.76300755624286,low,high,low,low,mixed_review,-1,review,A_one_and_only
32715,32715,0,1,1.0,0,112,0,0.0,0.468272024742961,0.0,0.15609067491432,54017888.0,1253337088.0,15.4899997711182,63.253002166748,299,15.4899997711182,0.0,0.0,52.8289985656738,-0.16479855886673,-0.16479855886673,219.0,-0.267558528428094,-0.267558528428094,0.144119029098274,0.0,112.0,0.0,,0.0,,0.0,14290447.0,134884800.0,-0.735449727319957,0.735449727319957,0.735449727319957,-0.892379471339796,0.892379471339796,0.892379471339796,0.813914599329877,0.275538164381606,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0520302249714401,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.76300755624286,0.275538164381606,0.76300755624286,low,high,low,low,mixed_review,-1,review,A_one_and_only
32716,32716,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,54519048.0,1263194880.0,15.4899997711182,63.253002166748,302,15.4899997711182,0.0,0.0,52.8289985656738,-0.16479855886673,-0.16479855886673,215.0,-0.288079470198675,-0.288079470198675,0.150959343021802,0.0,107.0,0.0,,0.0,,0.0,13881386.0,134815584.0,-0.745384658954426,0.745384658954426,0.745384658954426,-0.893274120933739,0.893274120933739,0.893274120933739,0.819329389944083,0.280312018996922,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.280312018996922,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32717,32717,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,54180848.0,1267400960.0,15.4899997711182,61.8639984130859,300,15.4899997711182,0.0,0.0,46.9790000915527,-0.24060841043835,-0.24060841043835,203.0,-0.323333333333333,-0.323333333333333,0.187980581257228,0.0,107.0,0.0,,0.0,,0.0,12826947.0,130241824.0,-0.763256806168851,0.763256806168851,0.763256806168851,-0.897237079574249,0.897237079574249,0.897237079574249,0.83024694287155,0.301552026346501,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.301552026346501,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32718,32718,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,55665152.0,1287903872.0,15.4899997711182,59.5100021362305,293,15.4899997711182,0.0,0.0,44.625,-0.250126056157008,-0.250126056157008,171.0,-0.416382252559727,-0.416382252559727,0.222169436238912,0.0,107.0,0.0,,0.0,,0.0,12481968.0,133043200.0,-0.775766928652238,0.775766928652238,0.775766928652238,-0.896697880259188,0.896697880259188,0.896697880259188,0.836232404455713,0.320142819233384,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.320142819233384,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32719,32719,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,56169388.0,1297138944.0,15.4899997711182,59.5100021362305,298,15.4899997711182,0.0,0.0,41.6310005187988,-0.300436917755489,-0.300436917755489,165.0,-0.446308724832215,-0.446308724832215,0.248915214195901,0.0,107.0,0.0,,0.0,,0.0,12041254.0,133439392.0,-0.785626042427238,0.785626042427238,0.785626042427238,-0.897127911688079,0.897127911688079,0.897127911688079,0.841376977057658,0.334801851362365,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.334801851362365,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32720,32720,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,57187536.0,1308731648.0,15.4899997711182,59.9710006713867,313,15.4899997711182,0.0,0.0,40.0020027160645,-0.332977568020636,-0.332977568020636,160.0,-0.488817891373802,-0.488817891373802,0.273931819798146,0.0,107.0,0.0,,0.0,,0.0,12042793.0,136417360.0,-0.789415774094551,0.789415774094551,0.789415774094551,-0.895763688294332,0.895763688294332,0.895763688294332,0.842589731194442,0.347613342697683,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.347613342697683,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32721,32721,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,56119280.0,1305616768.0,15.4899997711182,61.3600006103516,323,15.4899997711182,0.0,0.0,40.0020027160645,-0.348076885297227,-0.348076885297227,146.0,-0.547987616099071,-0.547987616099071,0.298688167132099,0.0,107.0,0.0,,0.0,,0.0,10784454.0,130683016.0,-0.807829786839746,0.807829786839746,0.807829786839746,-0.899907063693594,0.899907063693594,0.899907063693594,0.85386842526667,0.362811189882717,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.362811189882717,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32722,32722,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,58233108.0,1333481088.0,15.4899997711182,62.4700012207031,330,15.4899997711182,0.0,0.0,35.9500007629395,-0.424523770442551,-0.424523770442551,128.0,-0.612121212121212,-0.612121212121212,0.345548327521254,0.0,107.0,0.0,,0.0,,0.0,10280675.0,135929840.0,-0.82345652923076,0.82345652923076,0.82345652923076,-0.898063916149068,0.898063916149068,0.898063916149068,0.860760222689914,0.387964219433106,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.387964219433106,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
32723,32723,0,1,1.0,0,107,0,0.0,0.463789127086025,0.0,0.154596375695342,59922264.0,1352742784.0,15.4899997711182,62.4700012207031,339,15.4899997711182,0.0,0.0,35.9500007629395,-0.424523770442551,-0.424523770442551,128.0,-0.622418879056047,-0.622418879056047,0.3489808831662,0.0,107.0,0.0,,0.0,,0.0,10120849.0,140272608.0,-0.831100356955805,0.831100356955805,0.831100356955805,-0.896305040648437,0.896305040648437,0.896305040648437,0.863702698802121,0.39041611628363,,,1.0,,,1.0,,,1.0,1.0,,,,,-1.0,,0.0515321252317805,,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.762883031307945,0.39041611628363,0.762883031307945,low,high,low,low,mixed_review,-1,review,A_one_and_only
33372,33372,0,0,0.5,734,1499,228,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,53466724.0,1041691072.0,60.0,80.6320037841797,490,0.0,-1.0,-1.0,47.7869987487793,-0.407344521950783,-0.407344521950783,234.0,-0.522448979591837,-0.522448979591837,0.643264500514206,414.0,1499.0,228.0,-0.435967302452316,0.0,0.0,0.102196466376367,43958288.0,936315200.0,-0.177838387854098,0.177838387854098,0.0889191939270489,-0.101158467066136,0.101158467066136,0.050579233533068,0.0697492137300585,0.36461867028371,60.0,0.0,0.0,77.4940032958984,-0.0389175555735964,-0.0389175555735964,487.0,-0.0061224489795918,-0.0061224489795918,0.0150133348510628,734.0,1499.0,228.0,0.0,0.0,0.0,0.0,53442712.0,885430656.0,-0.0004491017628085,0.0004491017628085,0.0002245508814042,-0.150006484840066,0.150006484840066,0.075003242420033,0.0376138966507186,0.016910141588211,0.36461867028371,0.016910141588211,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33373,33373,0,0,0.5,734,1499,228,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,54340728.0,1045216320.0,60.0,80.6320037841797,484,0.0,-1.0,-1.0,45.560001373291,-0.434963795576291,-0.434963795576291,226.0,-0.533057851239669,-0.533057851239669,0.65600721560532,414.0,1499.0,228.0,-0.435967302452316,0.0,0.0,0.102196466376367,44048984.0,935330944.0,-0.189392825212058,0.189392825212058,0.0946964126060291,-0.105131707090069,0.105131707090069,0.0525658535450346,0.0736311330755318,0.371960507665635,60.0,0.0,0.0,77.4940032958984,-0.0389175555735964,-0.0389175555735964,479.0,-0.0103305785123967,-0.0103305785123967,0.016416044695331,734.0,1499.0,228.0,0.0,0.0,0.0,0.0,54313176.0,888524288.0,-0.00050702301964,0.00050702301964,0.00025351150982,-0.149913495418824,0.149913495418824,0.074956747709412,0.037605129609616,0.0176093047500695,0.371960507665635,0.0176093047500695,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33374,33374,0,0,0.5,734,1499,228,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,54758064.0,1046290880.0,60.0,80.6320037841797,481,0.0,-1.0,-1.0,45.560001373291,-0.434963795576291,-0.434963795576291,223.0,-0.536382536382536,-0.536382536382536,0.657115443986276,414.0,1499.0,228.0,-0.435967302452316,0.0,0.0,0.102196466376367,44003900.0,933621056.0,-0.196394160319474,0.196394160319474,0.0981970801597368,-0.107684991003649,0.107684991003649,0.0538424955018245,0.0760197878307807,0.373111785544925,60.0,0.0,0.0,77.4940032958984,-0.0389175555735964,-0.0389175555735964,473.0,-0.0166320166320166,-0.0166320166320166,0.0185165240685377,734.0,1499.0,228.0,0.0,0.0,0.0,0.0,54728384.0,889759616.0,-0.0005420206236655,0.0005420206236655,0.0002710103118327,-0.149605876331446,0.149605876331446,0.0748029381657231,0.0375369742387779,0.0186425055939633,0.373111785544925,0.0186425055939633,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33375,33375,0,0,0.5,734,1499,228,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,55169956.0,1047352192.0,60.0,80.6320037841797,464,0.0,-1.0,-1.0,45.560001373291,-0.434963795576291,-0.434963795576291,211.0,-0.545258620689655,-0.545258620689655,0.660074138755316,414.0,1499.0,228.0,-0.435967302452316,0.0,0.0,0.102196466376367,43974948.0,932114496.0,-0.20291855951453,0.20291855951453,0.101459279757265,-0.110027645791188,0.110027645791188,0.0550138228955938,0.0782365513264294,0.375145323803357,60.0,0.0,0.0,77.4940032958984,-0.0389175555735964,-0.0389175555735964,459.0,-0.0107758620689655,-0.0107758620689655,0.0165644725475206,734.0,1499.0,228.0,0.0,0.0,0.0,0.0,55138312.0,890929984.0,-0.0005735730512455,0.0005735730512455,0.0002867865256227,-0.149350150975767,0.149350150975767,0.0746750754878833,0.037480931006753,0.0176524690254486,0.375145323803357,0.0176524690254486,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33376,33376,0,0,0.5,1159,1147,107,0.75979624525587,0.697920329379827,0.58132755336666,0.679681376000785,55558364.0,1048310912.0,60.0,80.6320037841797,459,0.0,-1.0,-1.0,45.560001373291,-0.434963795576291,-0.434963795576291,206.0,-0.55119825708061,-0.55119825708061,0.6620540175523,414.0,1147.0,107.0,-0.642795513373598,0.0,0.0,0.145632046338966,43949256.0,930713664.0,-0.208953380988684,0.208953380988684,0.104476690494342,-0.1121778345087,0.1121778345087,0.0560889172543498,0.080282803874346,0.387505721329478,60.0,0.0,0.0,74.5400009155273,-0.0755531623021332,-0.0755531623021332,455.0,-0.008714596949891,-0.008714596949891,0.0280892530840081,1159.0,1147.0,107.0,0.0,0.0,0.0,0.0,55523876.0,891983040.0,-0.0006207526197135,0.0006207526197135,0.0003103763098567,-0.149123576040769,0.149123576040769,0.0745617880203845,0.0374360821651207,0.0234036470832842,0.387505721329478,0.0234036470832842,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33377,33377,0,0,0.5,1159,1147,107,0.75979624525587,0.697920329379827,0.58132755336666,0.679681376000785,55946740.0,1049314176.0,60.0,75.9290008544922,451,0.0,-1.0,-1.0,42.6059989929199,-0.438870543357094,-0.438870543357094,198.0,-0.560975609756098,-0.560975609756098,0.666615384371064,414.0,1147.0,107.0,-0.642795513373598,0.0,0.0,0.145632046338966,43935072.0,929499968.0,-0.214698264814,0.214698264814,0.107349132407,-0.114183350173285,0.114183350173285,0.0570916750866425,0.0822204037468212,0.390270804706979,60.0,0.0,0.0,74.5400009155273,-0.0182934046719076,-0.0182934046719076,447.0,-0.0088691796008869,-0.0088691796008869,0.0090541947575981,1159.0,1147.0,107.0,0.0,0.0,0.0,0.0,55909584.0,893029696.0,-0.0006641316366244,0.0006641316366244,0.0003320658183122,-0.148939644173834,0.148939644173834,0.0744698220869171,0.0374009439526146,0.0138773333669527,0.390270804706979,0.0138773333669527,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33378,33378,0,0,0.5,1159,1147,107,0.75979624525587,0.697920329379827,0.58132755336666,0.679681376000785,56325620.0,1050333952.0,60.0,77.6780014038086,447,0.0,-1.0,-1.0,42.6059989929199,-0.451504953488274,-0.451504953488274,194.0,-0.565995525727069,-0.565995525727069,0.672500159738448,414.0,1147.0,107.0,-0.642795513373598,0.0,0.0,0.145632046338966,43934020.0,928481792.0,-0.219999353757668,0.219999353757668,0.109999676878834,-0.116012778381556,0.116012778381556,0.0580063891907781,0.0840030330348061,0.393658849712667,60.0,0.0,0.0,74.5400009155273,-0.0403975441125007,-0.0403975441125007,443.0,-0.0089485458612975,-0.0089485458612975,0.0164486966579327,1159.0,1147.0,107.0,0.0,0.0,0.0,0.0,56286024.0,894049472.0,-0.0007029838286733,0.0007029838286733,0.0003514919143366,-0.148795037713872,0.148795037713872,0.0743975188569359,0.0373745053856363,0.0175679746753754,0.393658849712667,0.0175679746753754,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33379,33379,0,0,0.5,1610,1499,228,0.795161545158624,0.72441201132237,0.674644123535362,0.731405893338785,56676652.0,1051310080.0,60.0,77.6780014038086,444,0.0,-1.0,-1.0,42.6059989929199,-0.451504953488274,-0.451504953488274,191.0,-0.56981981981982,-0.56981981981982,0.673774924436031,414.0,1499.0,228.0,-0.742857142857143,0.0,0.0,0.181110030731509,43937092.0,927590976.0,-0.224776156502681,0.224776156502681,0.112388078251341,-0.117680888211402,0.117680888211402,0.058840444105701,0.0856142611785208,0.403568535195523,60.0,0.0,0.0,74.5400009155273,-0.0403975441125007,-0.0403975441125007,441.0,-0.0067567567567567,-0.0067567567567567,0.0157181002897525,1610.0,1499.0,228.0,0.0,0.0,0.0,0.0,56634904.0,895022592.0,-0.0007365996142467,0.0007365996142467,0.0003682998071233,-0.148659744611219,0.148659744611219,0.0743298723056094,0.0373490860563664,0.0171963216589678,0.403568535195523,0.0171963216589678,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33380,33380,0,0,0.5,1610,1499,228,0.795161545158624,0.72441201132237,0.674644123535362,0.731405893338785,57011760.0,1052395968.0,60.0,76.2890014648438,444,0.0,-1.0,-1.0,41.2169990539551,-0.459725540215006,-0.459725540215006,190.0,-0.572072072072072,-0.572072072072072,0.677265870762359,414.0,1499.0,228.0,-0.742857142857143,0.0,0.0,0.181110030731509,43949740.0,926882176.0,-0.229110976402062,0.229110976402062,0.114555488201031,-0.119264797487328,0.119264797487328,0.0596323987436638,0.0870939434723473,0.405683928932144,60.0,0.0,0.0,73.1510009765625,-0.0411330654226394,-0.0411330654226394,440.0,-0.009009009009009,-0.009009009009009,0.0167140248105495,1610.0,1499.0,228.0,0.0,0.0,0.0,0.0,56968104.0,896061632.0,-0.0007657367532593,0.0007657367532593,0.0003828683766296,-0.148550869400518,0.148550869400518,0.0742754347002591,0.0373291515384444,0.0176893002898858,0.405683928932144,0.0176893002898858,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33381,33381,0,0,0.5,1610,1499,228,0.795161545158624,0.72441201132237,0.674644123535362,0.731405893338785,57311364.0,1053447616.0,60.0,76.2890014648438,446,0.0,-1.0,-1.0,41.2169990539551,-0.459725540215006,-0.459725540215006,189.0,-0.576233183856502,-0.576233183856502,0.678652908023836,414.0,1499.0,228.0,-0.742857142857143,0.0,0.0,0.181110030731509,43956496.0,926211520.0,-0.233023035361713,0.233023035361713,0.116511517680856,-0.120780657782608,0.120780657782608,0.0603903288913039,0.0884509232860802,0.406716692516315,60.0,0.0,0.0,73.1510009765625,-0.0411330654226394,-0.0411330654226394,443.0,-0.0067264573991031,-0.0067264573991031,0.0159531742739142,1610.0,1499.0,228.0,0.0,0.0,0.0,0.0,57265616.0,897081920.0,-0.0007982361054955,0.0007982361054955,0.0003991180527477,-0.148432341224265,0.148432341224265,0.0742161706121323,0.03730764433244,0.0173034982200671,0.406716692516315,0.0173034982200671,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33382,33382,0,0,0.5,1610,1499,228,0.795161545158624,0.72441201132237,0.674644123535362,0.731405893338785,57601032.0,1054479232.0,60.0,73.1790008544922,439,0.0,-1.0,-1.0,38.1070022583008,-0.47926315181493,-0.47926315181493,182.0,-0.585421412300683,-0.585421412300683,0.688228188038538,414.0,1499.0,228.0,-0.742857142857143,0.0,0.0,0.181110030731509,43963548.0,925554816.0,-0.236757633092407,0.236757633092407,0.118378816546204,-0.122263589540282,0.122263589540282,0.0611317947701411,0.0897553056581723,0.411830428116689,60.0,0.0,0.0,70.0410003662109,-0.0428811606012604,-0.0428811606012604,437.0,-0.0045558086560364,-0.0045558086560364,0.0158123230857656,1610.0,1499.0,228.0,0.0,0.0,0.0,0.0,57553712.0,898094144.0,-0.0008215130590021,0.0008215130590021,0.000410756529501,-0.1483055173153,0.1483055173153,0.0741527586576499,0.0372817575935755,0.0172266009412767,0.411830428116689,0.0172266009412767,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33383,33383,0,0,0.5,1610,1499,228,0.795161545158624,0.72441201132237,0.674644123535362,0.731405893338785,57890144.0,1055511616.0,60.0,73.1790008544922,437,0.0,-1.0,-1.0,38.1070022583008,-0.47926315181493,-0.47926315181493,180.0,-0.588100686498856,-0.588100686498856,0.689121279437929,414.0,1499.0,228.0,-0.742857142857143,0.0,0.0,0.181110030731509,43973488.0,924930240.0,-0.240397674602433,0.240397674602433,0.120198837301217,-0.12371382182875,0.12371382182875,0.061856910914375,0.0910278741077958,0.412595115928791,60.0,0.0,0.0,70.0410003662109,-0.0428811606012604,-0.0428811606012604,435.0,-0.0045766590389016,-0.0045766590389016,0.0158192732133873,1610.0,1499.0,228.0,0.0,0.0,0.0,0.0,57841436.0,899099072.0,-0.0008413867479756,0.0008413867479756,0.0004206933739878,-0.148186473392634,0.148186473392634,0.0740932366963169,0.0372569650351524,0.0172238778654818,0.412595115928791,0.0172238778654818,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33384,33384,0,0,0.5,1610,2267,424,0.795161545158624,0.765364699254007,0.751419816887236,0.770648687099956,58187928.0,1056620032.0,60.0,73.1790008544922,438,0.0,-1.0,-1.0,38.1070022583008,-0.47926315181493,-0.47926315181493,180.0,-0.589041095890411,-0.589041095890411,0.689434749235114,414.0,1499.0,228.0,-0.742857142857143,-0.338773709748566,-0.462264150943396,0.396600219168433,43991464.0,924409600.0,-0.24397610445933,0.24397610445933,0.121988052229665,-0.125125804921329,0.125125804921329,0.0625629024606643,0.0922754773451648,0.466936298745956,60.0,0.0,0.0,70.0410003662109,-0.0428811606012604,-0.0428811606012604,435.0,-0.0068493150684931,-0.0068493150684931,0.0165768252232512,1610.0,2267.0,424.0,0.0,0.0,0.0,0.0,58137612.0,900138496.0,-0.0008647154440694,0.0008647154440694,0.0004323577220347,-0.148096317749917,0.148096317749917,0.0740481588749587,0.0372402582984967,0.0175984771862498,0.466936298745956,0.0175984771862498,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33385,33385,0,0,0.5,1610,2267,424,0.795161545158624,0.765364699254007,0.751419816887236,0.770648687099956,58487296.0,1057714688.0,60.0,74.7730026245117,432,0.0,-1.0,-1.0,38.1070022583008,-0.490364156570479,-0.490364156570479,173.0,-0.599537037037037,-0.599537037037037,0.696633731202505,414.0,1499.0,228.0,-0.742857142857143,-0.338773709748566,-0.462264150943396,0.396600219168433,44015984.0,923959680.0,-0.2474265864505,0.2474265864505,0.12371329322525,-0.126456604524338,0.126456604524338,0.0632283022621692,0.0934707977437097,0.470834619829288,60.0,0.0,0.0,71.6350021362305,-0.0419670252382317,-0.0419670252382317,429.0,-0.0069444444444444,-0.0069444444444444,0.0163038232275587,1610.0,2267.0,424.0,0.0,0.0,0.0,0.0,58435480.0,901148672.0,-0.0008859359817215,0.0008859359817215,0.0004429679908607,-0.148022919390527,0.148022919390527,0.0740114596952633,0.037227213843062,0.0174587150745449,0.470834619829288,0.0174587150745449,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33386,33386,0,0,0.5,1610,2267,424,0.795161545158624,0.765364699254007,0.751419816887236,0.770648687099956,58817448.0,1059087552.0,60.0,72.5029983520508,430,0.0,-1.0,-1.0,35.8370018005371,-0.505716968744873,-0.505716968744873,171.0,-0.602325581395349,-0.602325581395349,0.702680850046741,414.0,1499.0,228.0,-0.742857142857143,-0.338773709748566,-0.462264150943396,0.396600219168433,44074968.0,923895424.0,-0.250648073000379,0.250648073000379,0.12532403650019,-0.127649624192732,0.127649624192732,0.0638248120963658,0.0945744242982776,0.474134085890048,60.0,0.0,0.0,69.3650054931641,-0.0432808701738051,-0.0432808701738051,428.0,-0.0046511627906976,-0.0046511627906976,0.0159773443215009,1610.0,2267.0,424.0,0.0,0.0,0.0,0.0,58763788.0,902284992.0,-0.0009123143187035,0.0009123143187035,0.0004561571593517,-0.148054388613945,0.148054388613945,0.0740271943069726,0.0372416757331622,0.017299091094041,0.474134085890048,0.017299091094041,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33387,33387,0,0,0.5,1610,2267,424,0.795161545158624,0.765364699254007,0.751419816887236,0.770648687099956,59057528.0,1060113024.0,60.0,72.5029983520508,429,0.0,-1.0,-1.0,35.8370018005371,-0.505716968744873,-0.505716968744873,170.0,-0.603729603729604,-0.603729603729604,0.703148857491492,414.0,1499.0,228.0,-0.742857142857143,-0.338773709748566,-0.462264150943396,0.396600219168433,44122368.0,923924736.0,-0.252891722796118,0.252891722796118,0.126445861398059,-0.128465819131376,0.128465819131376,0.064232909565688,0.0953393854818736,0.474559329908323,60.0,0.0,0.0,69.3650054931641,-0.0432808701738051,-0.0432808701738051,427.0,-0.0046620046620046,-0.0046620046620046,0.0159809582786033,1610.0,2267.0,424.0,0.0,0.0,0.0,0.0,59002804.0,903111104.0,-0.0009266219202402,0.0009266219202402,0.0004633109601201,-0.14809922757821,0.14809922757821,0.0740496137891048,0.0372564623746125,0.0173045947329548,0.474559329908323,0.0173045947329548,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33388,33388,0,0,0.5,1610,2267,424,0.795161545158624,0.765364699254007,0.751419816887236,0.770648687099956,59112292.0,1059737344.0,60.0,72.5029983520508,427,0.0,-1.0,-1.0,35.8370018005371,-0.505716968744873,-0.505716968744873,168.0,-0.60655737704918,-0.60655737704918,0.704091448598018,414.0,1499.0,228.0,-0.742857142857143,-0.338773709748566,-0.462264150943396,0.396600219168433,44062204.0,922652160.0,-0.254601665589282,0.254601665589282,0.127300832794641,-0.129357698656319,0.129357698656319,0.0646788493281596,0.0959898410614003,0.475193239356467,60.0,0.0,0.0,69.3650054931641,-0.0432808701738051,-0.0432808701738051,424.0,-0.0070257611241217,-0.0070257611241217,0.016768877099309,1610.0,2267.0,424.0,0.0,0.0,0.0,0.0,59056760.0,903095872.0,-0.0009394323603625,0.0009394323603625,0.0004697161801812,-0.147811599625954,0.147811599625954,0.0739057998129771,0.0371877579965792,0.0176813780487993,0.475193239356467,0.0176813780487993,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
33402,33402,0,0,0.5,675,203,151,0.701651933689306,0.526787078370434,0.623758717968223,0.617399243342654,24590676.0,550019776.0,10.0,50.1189994812012,253,0.0,-1.0,-1.0,43.6660003662109,-0.128753550186305,-0.128753550186305,116.0,-0.541501976284585,-0.541501976284585,0.556751842156963,675.0,203.0,151.0,0.0,0.0,0.0,0.0,23066520.0,215037520.0,-0.0619810533065459,0.0619810533065459,0.030990526653273,-0.609036748525929,0.609036748525929,0.304518374262965,0.167754450458119,0.320314533693011,10.0,0.0,0.0,47.3409996032715,-0.0554280793049684,-0.0554280793049684,253.0,0.0,0.0,0.0184760264349895,675.0,203.0,151.0,0.0,0.0,0.0,0.0,23854374.0,496570624.0,-0.029942324481035,0.029942324481035,0.0149711622405175,-0.0971767822399171,0.0971767822399171,0.0485883911199586,0.031779776680238,0.0171829573875542,0.320314533693011,0.0171829573875542,low,low,medium,low,mixed_review,-1,review,C_no_service
