fid,MS_ID,Per_extent,Tem_extent,Street_type_NOR,ARw500re,ARw500dn,ARw500rm,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,ABw2kwl,ABw5kwl,ARw2kiw,ARw2ktw,ARw2kmw,PFARw2kiw,PFlossR_2kiw,N_PFlossR_2kiw,PFARw2ktw,PFlossR_2ktw,N_PFlossR_2ktw,PFARw2kmw,PFlossR_2kmw,N_PFlossR_2kmw,PF_Index_acc_loss,PFARw500re,PFARw500dn,PFARw500rm,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFABw2kwl,PFABw5kwl,PFAB2k_lossR,N_PFAB2k_lossR,PFAB2k_NOR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PF_Index_centrality,PF_Index_V_equal,TFARw2kiw,TFlossR_2kiw,N_TFlossR_2kiw,TFARw2ktw,TFlossR_2ktw,N_TFlossR_2ktw,TFARw2kmw,TFlossR_2kmw,N_TFlossR_2kmw,TF_Index_acc_loss,TFARw500re,TFARw500dn,TFARw500rm,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TF_Index_population,TFABw2kwl,TFABw5kwl,TFAB2k_lossR,N_TFAB2k_lossR,TFAB2k_NOR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TF_Index_centrality,TF_Index_V_equal,PF_Index_Risk_equal,TF_Index_Risk_equal,pop_level,street_level,acc_level,exp_level,cause_label,intervention_label,intervention_name,cause_label_v3b,cause_label_v4
39946,39946,0,0,0.25,0,0,0,0.0,0.0,0.0,0.0,5855065.0,152547584.0,0.0,14.0669994354248,28,0.0,,,7.13199996948242,-0.492997778081801,-0.492997778081801,1.0,-0.964285714285714,-0.964285714285714,0.485761164122505,0.0,0.0,0.0,,,,0.0,4977375.0,28474112.0,-0.149902691088827,0.149902691088827,0.0374756727722066,-0.813342753432267,0.813342753432267,0.203335688358067,0.120405680565137,0.272982002202537,0.0,,,7.13199996948242,-0.492997778081801,-0.492997778081801,1.0,-0.964285714285714,-0.964285714285714,0.485761164122505,0.0,0.0,0.0,,,,0.0,4754568.5,25375602.0,-0.18795632499383,0.18795632499383,0.0469890812484575,-0.833654513990861,0.833654513990861,0.208413628497715,0.127701354873086,0.274805920779524,0.272982002202537,0.274805920779524,low,low,low,low,mixed_review,-1,review,,C_no_service
39947,39947,0,0,0.25,0,0,0,0.0,0.0,0.0,0.0,5430785.5,148618544.0,0.0,12.4729995727539,22,0.0,,,7.13199996948242,-0.428204905493495,-0.428204905493495,1.0,-0.954545454545455,-0.954545454545455,0.46091678667965,0.0,0.0,0.0,,,,0.0,4651552.0,28818900.0,-0.143484492252548,0.143484492252548,0.035871123063137,-0.806088128544712,0.806088128544712,0.201522032136178,0.118696577599658,0.260132537739739,0.0,,,7.13199996948242,-0.428204905493495,-0.428204905493495,1.0,-0.954545454545455,-0.954545454545455,0.46091678667965,0.0,0.0,0.0,,,,0.0,4465687.0,25640416.0,-0.177708823152746,0.177708823152746,0.0444272057881866,-0.827474988585543,0.827474988585543,0.206868747146386,0.125647976467286,0.261870387456646,0.260132537739739,0.261870387456646,low,low,low,low,mixed_review,-1,review,,C_no_service
39950,39950,0,0,0.25,0,0,0,0.0,0.0,0.0,0.0,5296445.5,130408080.0,0.0,12.6899995803833,11,0.0,,,7.13199996948242,-0.437982647335359,-0.437982647335359,1.0,-0.909090909090909,-0.909090909090909,0.449024518808756,0.0,0.0,0.0,,,,0.0,4868541.0,30343588.0,-0.080790881356185,0.080790881356185,0.0201977203390463,-0.767318190713336,0.767318190713336,0.191829547678334,0.10601363400869,0.251015667906551,0.0,,,7.13199996948242,-0.437982647335359,-0.437982647335359,1.0,-0.909090909090909,-0.909090909090909,0.449024518808756,0.0,0.0,0.0,,,,0.0,4700916.5,26799446.0,-0.112439370895065,0.112439370895065,0.0281098427237663,-0.79449550978743,0.79449550978743,0.198623877446858,0.113366860085312,0.252853974425706,0.251015667906551,0.252853974425706,low,low,low,low,mixed_review,-1,review,,C_no_service
40058,40058,0,1,0.75,844,2945,73,0.725679629376462,0.791272562329285,0.53438733533746,0.683779842347736,86223280.0,1323640448.0,86.4800033569336,59.8849983215332,161,86.4800033569336,0.0,0.0,59.8850021362305,6.37003819411201e-08,0.0,161.0,0.0,0.0,0.0,844.0,2945.0,73.0,0.0,0.0,0.0,0.0,86224912.0,1323593856.0,1.89276028469341e-05,1.89276028469341e-05,1.41957021352006e-05,-3.51998913831923e-05,3.51998913831923e-05,2.63999185373942e-05,2.02978103362974e-05,5.07445258407435e-06,,,1.0,,,1.0,,,1.0,1.0,,,,-1.0,-1.0,-1.0,0.683779842347736,,,-1.0,1.0,0.75,-1.0,1.0,0.75,0.75,0.858444960586934,5.07445258407435e-06,0.858444960586934,high,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40087,40087,0,1,0.5,2312,579,642,0.834107702943332,0.630290589180571,0.802828436435035,0.755742242852979,32707204.0,103806616.0,0.0,50.5180015563965,528,0.0,,,50.5180015563965,0.0,0.0,528.0,0.0,0.0,0.0,2312.0,579.0,642.0,0.0,0.0,0.0,0.0,32149950.0,106318736.0,-0.0170376532338258,0.0170376532338258,0.0085188266169129,0.0241999989673105,0.0241999989673105,0.0120999994836553,0.0103094130502841,0.002577353262571,,,,,,1.0,,,1.0,0.666666666666667,,,,-1.0,-1.0,-1.0,0.755742242852979,,,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.647268894046578,0.002577353262571,0.647268894046578,high,high,medium,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40088,40088,0,1,0.5,2312,579,642,0.834107702943332,0.630290589180571,0.802828436435035,0.755742242852979,32436532.0,102146832.0,0.0,50.5180015563965,523,0.0,,,50.5180015563965,0.0,0.0,523.0,0.0,0.0,0.0,2312.0,579.0,642.0,0.0,0.0,0.0,0.0,31877040.0,104709656.0,-0.0172488230246069,0.0172488230246069,0.0086244115123034,0.0250896082611745,0.0250896082611745,0.0125448041305872,0.0105846078214454,0.0026461519553613,,,,,,1.0,,,1.0,0.666666666666667,,,,-1.0,-1.0,-1.0,0.755742242852979,,,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.647268894046578,0.0026461519553613,0.647268894046578,high,high,medium,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40089,40089,0,1,0.5,2082,569,536,0.822829895316449,0.628567847809267,0.780461656345493,0.743953133157069,32173274.0,100526664.0,0.0,50.5180015563965,523,0.0,,,50.5180015563965,0.0,0.0,523.0,0.0,0.0,0.0,2082.0,569.0,536.0,0.0,0.0,0.0,0.0,31611096.0,103136816.0,-0.017473447060439,0.017473447060439,0.0087367235302195,0.0259647728885144,0.0259647728885144,0.0129823864442572,0.0108595549872384,0.0027148887468095,,,,,,1.0,,,1.0,0.666666666666667,,,,-1.0,-1.0,-1.0,0.743953133157069,,,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.644321616622601,0.0027148887468095,0.644321616622601,high,high,medium,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40090,40090,0,1,0.5,1960,569,536,0.816331019074911,0.628567847809267,0.780461656345493,0.741786841076557,31874118.0,98697456.0,0.0,50.5180015563965,523,0.0,,,50.5180015563965,0.0,0.0,523.0,0.0,0.0,0.0,1960.0,569.0,536.0,0.0,0.0,0.0,0.0,31309748.0,101361240.0,-0.0177062154315925,0.0177062154315925,0.0088531077157962,0.0269893886626622,0.0269893886626622,0.0134946943313311,0.0111739010235637,0.0027934752558909,,,,,,1.0,,,1.0,0.666666666666667,,,,-1.0,-1.0,-1.0,0.741786841076557,,,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.643780043602473,0.0027934752558909,0.643780043602473,high,high,medium,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40091,40091,0,1,0.5,1737,569,536,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,31553312.0,96704360.0,0.0,50.5180015563965,516,0.0,,,50.5180015563965,0.0,0.0,516.0,0.0,0.0,0.0,1737.0,569.0,536.0,0.0,0.0,0.0,0.0,30986016.0,99425784.0,-0.0179789684201773,0.0179789684201773,0.0089894842100886,0.0281416887511587,0.0281416887511587,0.0140708443755793,0.011530164292834,0.0028825410732085,,,,,,1.0,,,1.0,0.666666666666667,,,,-1.0,-1.0,-1.0,0.737453887570632,,,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.642696805225991,0.0028825410732085,0.642696805225991,high,high,medium,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40092,40092,0,1,0.5,1737,569,536,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,31330222.0,95273336.0,0.0,50.5180015563965,513,0.0,,,50.5180015563965,0.0,0.0,513.0,0.0,0.0,0.0,1737.0,569.0,536.0,0.0,0.0,0.0,0.0,30758258.0,98031768.0,-0.0182559829930346,0.0182559829930346,0.0091279914965173,0.0289528226449423,0.0289528226449423,0.0144764113224712,0.0118022014094942,0.0029505503523735,,,,,,1.0,,,1.0,0.666666666666667,,,,-1.0,-1.0,-1.0,0.737453887570632,,,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.642696805225991,0.0029505503523735,0.642696805225991,high,high,medium,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed,B_flood_exposed
40423,40423,0,0,0.75,1130,2634,187,0.757070069293671,0.780221463043394,0.650150080579465,0.72914720430551,249196736.0,4759563776.0,15.4899997711182,85.0749969482422,343,15.4899997711182,0.0,0.0,80.6139984130859,-0.0524360704693322,-0.0524360704693322,338.0,-0.0145772594752187,-0.0145772594752187,0.0223377766481836,1125.0,2634.0,187.0,-0.0044247787610619,0.0,0.0,0.0010754383544329,82771640.0,840804544.0,-0.667846211276218,0.667846211276218,0.500884658457164,-0.823344200525321,0.823344200525321,0.617508150393991,0.559196404425577,0.151236849019094,15.4899997711182,0.0,0.0,58.8779983520508,-0.307928293105072,-0.307928293105072,225.0,-0.34402332361516,-0.34402332361516,0.217317205573411,1125.0,2634.0,187.0,-0.0044247787610619,0.0,0.0,0.0010754383544329,61991428.0,293607872.0,-0.751234992098773,0.751234992098773,0.56342624407408,-0.938312020635061,0.938312020635061,0.703734015476296,0.633580129775188,0.267322494819111,0.151236849019094,0.267322494819111,medium,high,low,low,mixed_review,-1,review,,A_one_and_only
40424,40424,0,0,0.75,1074,2828,187,0.751602005011104,0.787258350554228,0.650150080579465,0.729670145381599,249336000.0,4758767616.0,15.4899997711182,82.5780029296875,343,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,338.0,-0.0145772594752187,-0.0145772594752187,0.0228663281553142,1069.0,2828.0,187.0,-0.0046554934823091,0.0,0.0,0.0011323248686865,82679864.0,839189248.0,-0.668399813905734,0.668399813905734,0.5012998604293,-0.823654081115778,0.823654081115778,0.617740560836833,0.559520210633067,0.151596297953095,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,225.0,-0.34402332361516,-0.34402332361516,0.22042093333563,1069.0,2828.0,187.0,-0.0046554934823091,0.0,0.0,0.0011323248686865,61966300.0,293355232.0,-0.751474716847948,0.751474716847948,0.563606037635961,-0.938354789375788,0.938354789375788,0.703766092031841,0.633686064833901,0.268915064093462,0.151596297953095,0.268915064093462,medium,high,low,low,mixed_review,-1,review,,A_one_and_only
40425,40425,0,0,0.75,951,2865,204,0.738517929538939,0.788545476613998,0.660898257142494,0.729320554431811,217499504.0,4431186944.0,15.4899997711182,82.5780029296875,342,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,337.0,-0.0146198830409357,-0.0146198830409357,0.0228805360105532,946.0,2828.0,187.0,-0.0052576235541535,-0.0129144851657941,-0.0833333333333333,0.0246766684253816,50682132.0,458893504.0,-0.766978172051372,0.766978172051372,0.575233629038529,-0.896440048727495,0.896440048727495,0.672330036545621,0.623781832792075,0.173554893309641,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,225.0,-0.342105263157895,-0.342105263157895,0.219781579849874,946.0,2828.0,187.0,-0.0052576235541535,-0.0129144851657941,-0.0833333333333333,0.0246766684253816,37478332.0,169629184.0,-0.827685436928629,0.827685436928629,0.620764077696471,-0.961719244495048,0.961719244495048,0.721289433371286,0.671026755533879,0.283816645914752,0.173554893309641,0.283816645914752,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40426,40426,0,0,0.75,976,2671,204,0.741309122595462,0.781602695103508,0.660898257142494,0.727936691613822,216986512.0,4426214912.0,15.4899997711182,82.5780029296875,342,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,337.0,-0.0146198830409357,-0.0146198830409357,0.0228805360105532,971.0,2634.0,187.0,-0.0051229508196721,-0.0138524897042306,-0.0833333333333333,0.0248247701215677,49986896.0,453111328.0,-0.769631321600303,0.769631321600303,0.577223491200227,-0.897630066092914,0.897630066092914,0.673222549569685,0.625223020384956,0.173952215631908,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,225.0,-0.342105263157895,-0.342105263157895,0.219781579849874,971.0,2634.0,187.0,-0.0051229508196721,-0.0138524897042306,-0.0833333333333333,0.0248247701215677,36999608.0,167745536.0,-0.82948429531878,0.82948429531878,0.622113221489085,-0.96210180948394,0.96210180948394,0.721576357112955,0.67184478930102,0.284058179780584,0.173952215631908,0.284058179780584,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40427,40427,0,0,0.75,939,2671,204,0.737152014409104,0.781602695103508,0.660898257142494,0.726550988885035,233349552.0,5153940480.0,15.4899997711182,82.5780029296875,337,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,332.0,-0.0148367952522255,-0.0148367952522255,0.0229528400809832,934.0,2634.0,187.0,-0.0053248136315229,-0.0138524897042306,-0.0833333333333333,0.0248264014810532,38052124.0,293313600.0,-0.836930803278337,0.836930803278337,0.627698102458752,-0.943089447552177,0.943089447552177,0.707317085664132,0.667507594061442,0.184559918926116,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,224.0,-0.335311572700297,-0.335311572700297,0.217517016364008,934.0,2634.0,187.0,-0.0053248136315229,-0.0138524897042306,-0.0833333333333333,0.0248264014810532,28950722.0,136298800.0,-0.875934100786275,0.875934100786275,0.656950575589706,-0.973554448187962,0.973554448187962,0.730165836140972,0.693558205865339,0.288354660018602,0.184559918926116,0.288354660018602,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40428,40428,0,0,0.75,939,2671,204,0.737152014409104,0.781602695103508,0.660898257142494,0.726550988885035,233255952.0,5153221120.0,15.4899997711182,82.5780029296875,333,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,328.0,-0.015015015015015,-0.015015015015015,0.0230122466685797,934.0,2634.0,187.0,-0.0053248136315229,-0.0138524897042306,-0.0833333333333333,0.0248264014810532,37883348.0,292235328.0,-0.837588933207587,0.837588933207587,0.62819169990569,-0.943290745497837,0.943290745497837,0.707468059123378,0.667829879514534,0.184670193583187,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,221.0,-0.336336336336336,-0.336336336336336,0.217858604242688,934.0,2634.0,187.0,-0.0053248136315229,-0.0138524897042306,-0.0833333333333333,0.0248264014810532,28821028.0,135798752.0,-0.876440331949171,0.876440331949171,0.657330248961879,-0.973647792548052,0.973647792548052,0.730235844411039,0.693783046686459,0.288581664163222,0.184670193583187,0.288581664163222,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40429,40429,0,0,0.75,939,2356,127,0.737152014409104,0.769177453926516,0.60242200514269,0.702917157826103,233143040.0,5152413184.0,15.4899997711182,82.5780029296875,333,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,328.0,-0.015015015015015,-0.015015015015015,0.0230122466685797,934.0,2319.0,110.0,-0.0053248136315229,-0.015704584040747,-0.133858267716535,0.0362910658458065,37700544.0,291070752.0,-0.838294362122069,0.838294362122069,0.628720771591552,-0.943507878424061,0.943507878424061,0.707630908818046,0.668175840204799,0.187622849846941,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,221.0,-0.336336336336336,-0.336336336336336,0.217858604242688,934.0,2319.0,110.0,-0.0053248136315229,-0.015704584040747,-0.133858267716535,0.0362910658458065,28680420.0,135257920.0,-0.876983589130518,0.876983589130518,0.657737691847889,-0.973748627066629,0.973748627066629,0.730311470299972,0.69402458107393,0.291508213851278,0.187622849846941,0.291508213851278,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40430,40430,0,0,0.75,703,2550,127,0.706022083551311,0.777012300348138,0.60242200514269,0.695152129680713,233051136.0,5151726592.0,15.4899997711182,82.5780029296875,332,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,327.0,-0.0150602409638554,-0.0150602409638554,0.0230273219848598,698.0,2513.0,110.0,-0.0071123755334281,-0.0145098039215686,-0.133858267716535,0.0360275213250001,37532716.0,289991936.0,-0.83895072710566,0.83895072710566,0.629213045329245,-0.943709758112878,0.943709758112878,0.707782318584658,0.668497681956952,0.187644961812918,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,221.0,-0.33433734939759,-0.33433734939759,0.217192275263106,698.0,2513.0,110.0,-0.0071123755334281,-0.0145098039215686,-0.133858267716535,0.0360275213250001,28551358.0,134757248.0,-0.877488870082144,0.877488870082144,0.658116652561608,-0.97384231371881,0.97384231371881,0.730381735289108,0.694249193925358,0.291165316444143,0.187644961812918,0.291165316444143,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40431,40431,0,0,0.75,703,2550,127,0.706022083551311,0.777012300348138,0.60242200514269,0.695152129680713,232959664.0,5151076864.0,15.4899997711182,82.5780029296875,333,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,327.0,-0.018018018018018,-0.018018018018018,0.0240132476695807,698.0,2513.0,110.0,-0.0071123755334281,-0.0145098039215686,-0.133858267716535,0.0360275213250001,37369728.0,288945344.0,-0.839587131272648,0.839587131272648,0.629690348454486,-0.943905837239706,0.943905837239706,0.70792937792978,0.668809863192133,0.188215969964074,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,221.0,-0.336336336336336,-0.336336336336336,0.217858604242688,698.0,2513.0,110.0,-0.0071123755334281,-0.0145098039215686,-0.133858267716535,0.0360275213250001,28426202.0,134277200.0,-0.877978009102898,0.877978009102898,0.658483506827173,-0.973932208051788,0.973932208051788,0.730449156038841,0.694466331433007,0.291552765310846,0.188215969964074,0.291552765310846,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40432,40432,0,0,0.75,678,2550,127,0.702128738300869,0.777012300348138,0.60242200514269,0.693854347930566,232835936.0,5150266368.0,15.4899997711182,82.5780029296875,332,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,326.0,-0.0180722891566265,-0.0180722891566265,0.0240313380491168,673.0,2513.0,110.0,-0.0073746312684365,-0.0145098039215686,-0.133858267716535,0.0360209171900539,37173904.0,287693280.0,-0.840342927133035,0.840342927133035,0.630257195349776,-0.944140116366113,0.944140116366113,0.708105087274585,0.669181141312181,0.188316183650117,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,220.0,-0.337349397590361,-0.337349397590361,0.218196291327363,673.0,2513.0,110.0,-0.0073746312684365,-0.0145098039215686,-0.133858267716535,0.0360209171900539,28275610.0,133708544.0,-0.878559940163189,0.878559940163189,0.658919955122391,-0.974038518700554,0.974038518700554,0.730528889025415,0.694724422073903,0.291784480479671,0.188316183650117,0.291784480479671,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40433,40433,0,0,0.75,678,2550,127,0.702128738300869,0.777012300348138,0.60242200514269,0.693854347930566,232804352.0,5149709824.0,15.4899997711182,82.5780029296875,331,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,325.0,-0.0181268882175227,-0.0181268882175227,0.0240495377360822,673.0,2513.0,110.0,-0.0073746312684365,-0.0145098039215686,-0.133858267716535,0.0360209171900539,37054312.0,286641120.0,-0.840834968583405,0.840834968583405,0.630626226437554,-0.944338393851995,0.944338393851995,0.708253795388996,0.669440010913275,0.188390000893873,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,220.0,-0.335347432024169,-0.335347432024169,0.217528969471966,673.0,2513.0,110.0,-0.0073746312684365,-0.0145098039215686,-0.133858267716535,0.0360209171900539,28192984.0,133355256.0,-0.878898380731302,0.878898380731302,0.659173785548476,-0.974104316445462,0.974104316445462,0.730578237334096,0.694876011441286,0.291488716893818,0.188390000893873,0.291488716893818,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40434,40434,0,0,0.75,515,2550,127,0.672569526238068,0.777012300348138,0.60242200514269,0.684001277242965,244305424.0,5189132288.0,15.4899997711182,82.5780029296875,329,15.4899997711182,0.0,0.0,78.1169967651367,-0.054021724990724,-0.054021724990724,323.0,-0.0182370820668693,-0.0182370820668693,0.0240862690191978,510.0,2513.0,110.0,-0.0097087378640776,-0.0145098039215686,-0.133858267716535,0.0360415798673284,35482424.0,265621088.0,-0.854762029352242,0.854762029352242,0.641071522014182,-0.948812041540306,0.948812041540306,0.71160903115523,0.676340276584706,0.190138598622607,15.4899997711182,0.0,0.0,56.3810005187988,-0.317239476391728,-0.317239476391728,219.0,-0.334346504559271,-0.334346504559271,0.217195326983666,510.0,2513.0,110.0,-0.0097087378640776,-0.0145098039215686,-0.133858267716535,0.0360415798673284,27247582.0,126613064.0,-0.888469189288241,0.888469189288241,0.666351891966181,-0.975600339907927,0.975600339907927,0.731700254930945,0.699026073448563,0.292364576820806,0.190138598622607,0.292364576820806,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40435,40435,0,0,0.75,515,2306,98,0.672569526238068,0.767053548972716,0.570524329696332,0.670049134969039,244310656.0,5188715520.0,15.4899997711182,80.4879989624023,329,15.4899997711182,0.0,0.0,76.0270004272461,-0.0554243936073014,-0.0554243936073014,323.0,-0.0182370820668693,-0.0182370820668693,0.0245538252247236,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,35182948.0,263609264.0,-0.855990939666586,0.855990939666586,0.641993204749939,-0.949195660663239,0.949195660663239,0.711896745497429,0.676944975123684,0.192637268878077,15.4899997711182,0.0,0.0,54.2910003662109,-0.325477076507127,-0.325477076507127,219.0,-0.334346504559271,-0.334346504559271,0.219941193688799,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,27018394.0,125723352.0,-0.889409678471004,0.889409678471004,0.667057258853253,-0.975769850646967,0.975769850646967,0.731827387985225,0.699442323419239,0.295955290184004,0.192637268878077,0.295955290184004,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40436,40436,0,0,0.75,515,2306,98,0.672569526238068,0.767053548972716,0.570524329696332,0.670049134969039,244021680.0,5186884608.0,15.4899997711182,80.4879989624023,329,15.4899997711182,0.0,0.0,75.0459976196289,-0.0676125809180014,-0.0676125809180014,318.0,-0.033434650455927,-0.033434650455927,0.0336824104579761,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,34745340.0,260807856.0,-0.85761371694515,0.85761371694515,0.643210287708863,-0.949717821831289,0.949717821831289,0.712288366373467,0.677749327041165,0.197402649474074,15.4899997711182,0.0,0.0,54.2910003662109,-0.325477076507127,-0.325477076507127,219.0,-0.334346504559271,-0.334346504559271,0.219941193688799,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,26677742.0,124444912.0,-0.890674705624517,0.890674705624517,0.668006029218387,-0.97600777318083,0.97600777318083,0.732005829885622,0.700005929552005,0.296096191717195,0.197402649474074,0.296096191717195,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40437,40437,0,0,0.75,515,2306,98,0.672569526238068,0.767053548972716,0.570524329696332,0.670049134969039,243803776.0,5185355776.0,15.4899997711182,79.0989990234375,330,15.4899997711182,0.0,0.0,75.0459976196289,-0.0512396042155687,-0.0512396042155687,318.0,-0.0363636363636364,-0.0363636363636364,0.0292010801930684,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,34324936.0,258067888.0,-0.859210810582359,0.859210810582359,0.64440810793677,-0.950231401826959,0.950231401826959,0.712673551370219,0.678540829653494,0.195359859994702,15.4899997711182,0.0,0.0,54.2910003662109,-0.313632270490247,-0.313632270490247,219.0,-0.336363636363636,-0.336363636363636,0.216665302284628,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,26350662.0,123202088.0,-0.891918564870792,0.891918564870792,0.668938923653094,-0.976240378997671,0.976240378997671,0.732180284248253,0.700559603950673,0.294596664614777,0.195359859994702,0.294596664614777,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40438,40438,0,0,0.75,515,2306,98,0.672569526238068,0.767053548972716,0.570524329696332,0.670049134969039,243091280.0,5180995584.0,15.4899997711182,79.0989990234375,329,15.4899997711182,0.0,0.0,75.0459976196289,-0.0512396042155687,-0.0512396042155687,317.0,-0.0364741641337386,-0.0364741641337386,0.0292379227831024,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,33404540.0,252113888.0,-0.862584375712695,0.862584375712695,0.646938281784521,-0.951338717836668,0.951338717836668,0.713504038377501,0.680221160081011,0.195798363896598,15.4899997711182,0.0,0.0,54.2910003662109,-0.313632270490247,-0.313632270490247,219.0,-0.334346504559271,-0.334346504559271,0.215992925016506,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,25627550.0,120435360.0,-0.894576432359071,0.894576432359071,0.670932324269303,-0.976754398252735,0.976754398252735,0.732565798689552,0.701749061479428,0.294557840362904,0.195798363896598,0.294557840362904,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
40439,40439,0,0,0.75,515,2306,98,0.672569526238068,0.767053548972716,0.570524329696332,0.670049134969039,242675744.0,5177853952.0,15.4899997711182,79.0989990234375,321,15.4899997711182,0.0,0.0,75.0459976196289,-0.0512396042155687,-0.0512396042155687,309.0,-0.0373831775700935,-0.0373831775700935,0.0295409272618874,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,32544800.0,246324000.0,-0.865891829716611,0.865891829716611,0.649418872287459,-0.952427395155699,0.952427395155699,0.714320546366774,0.681869709327116,0.196362003447517,15.4899997711182,0.0,0.0,54.2910003662109,-0.313632270490247,-0.313632270490247,214.0,-0.333333333333333,-0.333333333333333,0.215655201274527,510.0,2269.0,81.0,-0.0097087378640776,-0.0160450997398092,-0.173469387755102,0.0444964499391775,24954460.0,117772536.0,-0.897169533350643,0.897169533350643,0.672877150012982,-0.977254565869995,0.977254565869995,0.732940924402496,0.702909037207739,0.294678972423993,0.196362003447517,0.294678972423993,medium,high,low,low,mixed_review,-1,review,A_one_and_only,A_one_and_only
